OBJECTID_1,OBJECTID,PadID,nnes_9m,nnes_15m,nnes_21m,nnes_27m,nnes_33m,nnes_39m,nnes_45m,nnes_51m,nnes_57m,nnes_63m,nnes_69m,nnes_75m,nnes_81m,nnes_87m,nnes_93m,nnes_99m,nnes_105m,nnes_111m,nnes_117m,nnes_123m,nnes_130m,nnes_150m,nnes_170m,nnes_190m,nnes_210m,nnes_230m,nnes_250m,nnes_270m,nnes_290m,nnes_310m,nnes_330m,nnes_350m,nnes_370m,nnes_390m,nnes_410m,nnes_430m,nnes_450m,nnes_470m,nnes_530m,nnes_570m,nnes_610m,nnes_650m,nnes_690m,nnes_730m,nnes_770m,nnes_810m,nnes_850m,nnes_890m,nnes_930m,nnes_970m,nnes_1010m,nnes_1110m,nnes_1290m,nnes_1470m,nnes_1650m,nnes_1830m,nnes_2010m,nnes_2190m,nnes_2370m,nnes_2550m,nnes_2730m,nnes_2910m,nnes_3090m,nnes_3270m,nnes_3450m,nnes_3630m,nnes_3810m,nnes_3990m,nnes_4170m,nnes_4350m,nnes_4530m,nnes_4710m,nnes_4890m,nnes_5070m
577,577,GUT18T,-0.843655229,-0.845458448,-0.848738015,-0.847838521,-0.842768013,-0.832226038,-0.81862843,-0.803213775,-0.785237014,-0.764645696,-0.741399586,-0.716034055,-0.690198839,-0.665459692,-0.642841756,-0.623705685,-0.609387338,-0.601325393,-0.599659204,-0.603617966,-0.675296068,-0.705539465,-0.747495234,-0.7815063,-0.806871295,-0.828119159,-0.848656118,-0.865190864,-0.877789199,-0.888296783,-0.898074567,-0.905643106,-0.916157782,-0.928251505,-0.938905716,-0.947623253,-0.954122782,-0.956532657,-0.945858896,-0.937846541,-0.937249124,-0.93689096,-0.931728601,-0.924004614,-0.917210519,-0.912363946,-0.909100294,-0.905116677,-0.898370385,-0.88887471,-0.877492487,-0.845275402,-0.78630656,-0.726613641,-0.666464329,-0.620050311,-0.593078911,-0.562263131,-0.518520534,-0.487089396,-0.468738973,-0.455009609,-0.446644038,-0.440117717,-0.436494946,-0.431392372,-0.420392394,-0.402620077,-0.381090969,-0.355807185,-0.329690486,-0.302343965,-0.275997818,-0.253266066
578,578,GUT17T,-0.507537723,-0.450146765,-0.417796791,-0.398471177,-0.387570977,-0.3768543,-0.367078304,-0.359834999,-0.354181528,-0.350138277,-0.34996742,-0.354301482,-0.363388598,-0.375788093,-0.390678763,-0.40756765,-0.426040679,-0.445496827,-0.465451479,-0.485171586,-0.535348475,-0.5765692,-0.621924043,-0.675887942,-0.735596597,-0.788838804,-0.834924757,-0.873187602,-0.904049635,-0.927091479,-0.943206906,-0.954320014,-0.962381482,-0.9690184,-0.975198269,-0.979555964,-0.980616271,-0.978766739,-0.957108736,-0.935896516,-0.922548354,-0.919839323,-0.918949187,-0.914538383,-0.907508731,-0.901128113,-0.896917641,-0.894381344,-0.890395164,-0.883651137,-0.87342906,-0.847933769,-0.788371027,-0.729119778,-0.668896019,-0.627312422,-0.601366043,-0.571481287,-0.527175546,-0.494098037,-0.475135088,-0.461284429,-0.452630877,-0.445621312,-0.441724271,-0.436525673,-0.424686879,-0.405578375,-0.383071393,-0.357658893,-0.33187288,-0.305013001,-0.278811127,-0.256046921
579,579,GUT16T,0.12235909,0.132784754,0.10588529,0.080784172,0.059251536,0.041321613,0.020944148,-0.006768177,-0.040715534,-0.080429614,-0.124485619,-0.170231611,-0.215606853,-0.260596991,-0.304717958,-0.346701562,-0.384872139,-0.418774337,-0.448591411,-0.474947155,-0.508252144,-0.572301805,-0.633934855,-0.690406859,-0.748167694,-0.805431426,-0.857784092,-0.901619911,-0.936918557,-0.962138653,-0.978336453,-0.987798035,-0.993116558,-0.995223045,-0.995592475,-0.994021356,-0.990923405,-0.986857653,-0.963151515,-0.938227296,-0.914135754,-0.902665138,-0.901583135,-0.900160968,-0.895336747,-0.888769865,-0.883103669,-0.880663574,-0.87876451,-0.875048876,-0.868197024,-0.843993008,-0.795518935,-0.741210759,-0.682587147,-0.644005656,-0.612463713,-0.58169806,-0.542842209,-0.504631758,-0.481274456,-0.466669083,-0.459062725,-0.453513384,-0.449933022,-0.445364654,-0.431494623,-0.411392987,-0.388653338,-0.363703012,-0.337834567,-0.311309189,-0.285586298,-0.262497365
580,580,GUT15T,-0.959632993,-0.957611561,-0.956930041,-0.958194494,-0.959003568,-0.958378673,-0.957200408,-0.957241595,-0.961297154,-0.968485296,-0.975566864,-0.981323302,-0.985651374,-0.988747358,-0.991001844,-0.992582321,-0.993730307,-0.994569421,-0.995132685,-0.995510876,-0.981338918,-0.983582139,-0.986837506,-0.990734994,-0.994536638,-0.997175813,-0.998570204,-0.999541044,-0.999980986,-0.999524295,-0.999377966,-0.999729633,-0.99999994,-0.999544442,-0.997882128,-0.994624734,-0.98942709,-0.982878029,-0.954778016,-0.933255613,-0.909722149,-0.884743392,-0.864857614,-0.855581999,-0.851501167,-0.847449243,-0.843845427,-0.840076327,-0.838278949,-0.839978218,-0.841577053,-0.83382374,-0.80044812,-0.749914825,-0.696448624,-0.658599138,-0.619841874,-0.588436484,-0.555970848,-0.514888763,-0.486284077,-0.471594155,-0.464620531,-0.461248368,-0.457818329,-0.452117711,-0.437165648,-0.416327357,-0.393395394,-0.369153112,-0.343188047,-0.317306966,-0.292145938,-0.26913479
581,581,GUT14T,-0.537807882,-0.51238066,-0.504478216,-0.514408231,-0.523673177,-0.526301801,-0.530073822,-0.539064527,-0.553548455,-0.56987083,-0.58668232,-0.603585184,-0.621790886,-0.640677512,-0.659018159,-0.675971925,-0.69104749,-0.704708099,-0.716876924,-0.727453589,-0.72437799,-0.744144678,-0.74694252,-0.745512187,-0.765793502,-0.806356966,-0.857479572,-0.908459902,-0.950873017,-0.980190337,-0.995711565,-0.999997675,-0.996448755,-0.988422632,-0.979049027,-0.96990329,-0.960979342,-0.952401876,-0.935638428,-0.923752606,-0.901969731,-0.872029722,-0.843647599,-0.820921361,-0.806453526,-0.79800415,-0.795573354,-0.7989676,-0.804057658,-0.810508251,-0.818413615,-0.825045109,-0.803528905,-0.755900621,-0.708030403,-0.670256913,-0.630567789,-0.600373983,-0.568666101,-0.527250051,-0.499052703,-0.483870506,-0.476213217,-0.472492278,-0.467133284,-0.457882971,-0.44074899,-0.418715417,-0.395511806,-0.371506721,-0.346525073,-0.321659863,-0.297422677,-0.274559915
582,582,GUT13T,-0.642266393,-0.637817562,-0.60870415,-0.59005022,-0.579670846,-0.571756184,-0.561618268,-0.550178587,-0.537590563,-0.524534285,-0.511265576,-0.49919498,-0.489839226,-0.486332923,-0.488912761,-0.49529165,-0.502780974,-0.510755718,-0.518360972,-0.524990976,-0.527109623,-0.533487558,-0.55709821,-0.609254241,-0.678156555,-0.757537186,-0.840509117,-0.912478387,-0.961921334,-0.988452494,-0.998853683,-0.999040663,-0.992253959,-0.980870783,-0.966804326,-0.952906549,-0.940701723,-0.929842234,-0.915445983,-0.911982894,-0.896073699,-0.865797043,-0.832930148,-0.808082223,-0.79320544,-0.784979105,-0.780516028,-0.783323348,-0.79127878,-0.803507209,-0.810945272,-0.825045109,-0.803528905,-0.755900621,-0.708030403,-0.670256913,-0.630567789,-0.600373983,-0.568666101,-0.527250051,-0.499052703,-0.483870506,-0.476213217,-0.472492278,-0.467133284,-0.457882971,-0.44074899,-0.418715417,-0.395511806,-0.371506721,-0.346525073,-0.321659863,-0.297422677,-0.274559915
583,583,GUT12T,-0.255493075,-0.249485821,-0.260299176,-0.275213808,-0.291897774,-0.315423101,-0.342477679,-0.364790231,-0.378766984,-0.387722164,-0.393332213,-0.395693481,-0.394762248,-0.390894413,-0.383855909,-0.374940485,-0.365467221,-0.35527274,-0.347011685,-0.343512565,-0.400452465,-0.426201284,-0.478806645,-0.546796739,-0.62915355,-0.722907543,-0.817733467,-0.897897124,-0.953156233,-0.984250188,-0.997821331,-0.99957186,-0.993732154,-0.982916832,-0.969459236,-0.954962373,-0.940459907,-0.929107547,-0.914923012,-0.910752654,-0.893963873,-0.862967908,-0.827943683,-0.804635525,-0.793218434,-0.786831141,-0.783392727,-0.786833704,-0.795789301,-0.807961702,-0.816172302,-0.819105864,-0.803982973,-0.760403037,-0.715001941,-0.675802231,-0.636408329,-0.605551243,-0.573963344,-0.533950031,-0.505870461,-0.489837497,-0.482313424,-0.477684915,-0.470875412,-0.459896952,-0.441515386,-0.419287026,-0.396454394,-0.372616857,-0.34813571,-0.3236669,-0.299883187,-0.277208537
584,584,GUT11T,-0.321866333,-0.333858222,-0.329205453,-0.314145207,-0.294869274,-0.270473599,-0.247184873,-0.227727905,-0.21328716,-0.202293247,-0.192355305,-0.181392297,-0.173440486,-0.171510294,-0.179045975,-0.191793278,-0.209126234,-0.229610711,-0.25239262,-0.277099669,-0.314987779,-0.373634279,-0.445645452,-0.53325218,-0.635329008,-0.743366361,-0.839643359,-0.911908031,-0.961085618,-0.988766611,-0.999415159,-0.997791171,-0.988797724,-0.976377189,-0.962178648,-0.946648717,-0.932274878,-0.920088053,-0.90232712,-0.893421233,-0.877699196,-0.850632429,-0.818568885,-0.794179857,-0.784777582,-0.78276509,-0.783681393,-0.787919343,-0.797020733,-0.807327867,-0.817231536,-0.830087662,-0.806356549,-0.76225394,-0.715842009,-0.679998934,-0.644546151,-0.614988863,-0.57730931,-0.539710999,-0.514879465,-0.497953117,-0.489311218,-0.481112629,-0.471045017,-0.459023178,-0.438773483,-0.416764021,-0.393987089,-0.370060384,-0.346322566,-0.322192967,-0.298595428,-0.276161522
585,585,GUT01T,-0.915332973,-0.947340488,-0.958103359,-0.962604821,-0.96308893,-0.959300101,-0.954113662,-0.949857652,-0.94685173,-0.944745243,-0.951248288,-0.93752867,-0.906412721,-0.855973601,-0.807374418,-0.762971997,-0.727742434,-0.702977777,-0.688397229,-0.682189941,-0.62111944,-0.66444397,-0.718222857,-0.749086201,-0.763534546,-0.770795643,-0.775850475,-0.777152419,-0.778636336,-0.778409183,-0.776965678,-0.776819944,-0.779676318,-0.785142183,-0.790810645,-0.795145333,-0.796352267,-0.793438792,-0.776201546,-0.766085804,-0.75958842,-0.752367198,-0.744300067,-0.735397816,-0.724474132,-0.71358788,-0.703578889,-0.700377882,-0.700941324,-0.710273504,-0.719489753,-0.745873213,-0.773848295,-0.763234913,-0.735659003,-0.685715377,-0.635869384,-0.599991202,-0.57379818,-0.544975638,-0.511584461,-0.492264748,-0.486949027,-0.486016035,-0.480895668,-0.46663788,-0.448309273,-0.427541256,-0.405374289,-0.382303864,-0.358675957,-0.335118443,-0.3132056,-0.291698039
586,586,GUT02T,-0.958217859,-0.952382922,-0.944942474,-0.942752123,-0.943799734,-0.947113812,-0.951044917,-0.955492973,-0.960380793,-0.965714872,-0.971211076,-0.976760924,-0.982093751,-0.986840546,-0.990779877,-0.993854463,-0.996177971,-0.99784708,-0.998922408,-0.999548972,-0.98018837,-0.990645051,-0.999204993,-0.999269843,-0.996064842,-0.991463721,-0.984045863,-0.972267985,-0.956741333,-0.93982923,-0.923533976,-0.907906234,-0.893277526,-0.880120754,-0.869481504,-0.863214016,-0.86023432,-0.857879639,-0.846832752,-0.832952857,-0.813782692,-0.792023718,-0.775410473,-0.762245893,-0.747110426,-0.731679261,-0.721444011,-0.721222639,-0.72802037,-0.738668442,-0.742030442,-0.763987362,-0.776170731,-0.75287658,-0.723721206,-0.680107415,-0.631367683,-0.595127344,-0.56818825,-0.534424305,-0.499914795,-0.481280923,-0.475572944,-0.476724923,-0.474187553,-0.463440001,-0.447486818,-0.426917553,-0.403885394,-0.380390316,-0.355881155,-0.33146435,-0.308731943,-0.286736965
587,587,GUT03T,-0.919934154,-0.906276107,-0.90463841,-0.903051853,-0.903261065,-0.904142559,-0.905390859,-0.907157719,-0.90917176,-0.911672711,-0.915042222,-0.920442045,-0.928081095,-0.936987758,-0.946491718,-0.955979347,-0.964960754,-0.973026752,-0.979990423,-0.985758305,-0.992925107,-0.999288559,-0.999891877,-0.999491692,-0.999841332,-0.999919295,-0.999876261,-0.999326169,-0.996493816,-0.98805964,-0.971984386,-0.950395584,-0.928715169,-0.911844671,-0.901191771,-0.896797001,-0.895156562,-0.892878294,-0.8714481,-0.847645402,-0.823046446,-0.805216551,-0.786787748,-0.769360304,-0.754439354,-0.744340122,-0.741442919,-0.743839264,-0.747904003,-0.750660062,-0.752734661,-0.774201632,-0.777302802,-0.74913615,-0.717657447,-0.677543223,-0.629262805,-0.591761887,-0.564495981,-0.529658735,-0.494194359,-0.475815952,-0.47023949,-0.471679151,-0.469741851,-0.461188257,-0.446035028,-0.426105738,-0.402989089,-0.379419059,-0.354418039,-0.329479784,-0.306311071,-0.284199446
588,588,GUT04T,-0.907975078,-0.912985921,-0.913311362,-0.914879918,-0.921804547,-0.933464348,-0.944843829,-0.953992248,-0.961148858,-0.966574371,-0.970759094,-0.974142551,-0.977080047,-0.979898274,-0.982724726,-0.985543132,-0.988306761,-0.990953684,-0.993321598,-0.995298564,-0.997020781,-0.99898833,-0.999533176,-0.999592245,-0.999381602,-0.999008477,-0.998443544,-0.999086142,-0.999985576,-0.998419344,-0.991327941,-0.978304684,-0.962437034,-0.94770366,-0.936472774,-0.92824775,-0.921569884,-0.915398717,-0.889309824,-0.863998473,-0.843268633,-0.824919641,-0.806524098,-0.787535429,-0.773352325,-0.766505361,-0.764571965,-0.766096592,-0.767089009,-0.768387437,-0.768451214,-0.774201632,-0.777302802,-0.74913615,-0.717657447,-0.677543223,-0.629262805,-0.591761887,-0.564495981,-0.529658735,-0.494194359,-0.475815952,-0.47023949,-0.471679151,-0.469741851,-0.461188257,-0.446035028,-0.426105738,-0.402989089,-0.379419059,-0.354418039,-0.329479784,-0.306311071,-0.284199446
