OBJECTID_1,OBJECTID,PadID,crosc_9m,crosc_15m,crosc_21m,crosc_27m,crosc_33m,crosc_39m,crosc_45m,crosc_51m,crosc_57m,crosc_63m,crosc_69m,crosc_75m,crosc_81m,crosc_87m,crosc_93m,crosc_99m,crosc_105m,crosc_111m,crosc_117m,crosc_123m,crosc_130m,crosc_150m,crosc_170m,crosc_190m,crosc_210m,crosc_230m,crosc_250m,crosc_270m,crosc_290m,crosc_310m,crosc_330m,crosc_350m,crosc_370m,crosc_390m,crosc_410m,crosc_430m,crosc_450m,crosc_470m,crosc_530m,crosc_570m,crosc_610m,crosc_650m,crosc_690m,crosc_730m,crosc_770m,crosc_810m,crosc_850m,crosc_890m,crosc_930m,crosc_970m,crosc_1010m,crosc_1110m,crosc_1290m,crosc_1470m,crosc_1650m,crosc_1830m,crosc_2010m,crosc_2190m,crosc_2370m,crosc_2550m,crosc_2730m,crosc_2910m,crosc_3090m,crosc_3270m,crosc_3450m,crosc_3630m,crosc_3810m,crosc_3990m,crosc_4170m,crosc_4350m,crosc_4530m,crosc_4710m,crosc_4890m,crosc_5070m
177,177,EIA08C,0.001392461,0.001303262,0.00103941,0.000824858,0.000744861,0.000576284,0.000413076,0.000277421,0.000149336,4.12376E-05,-4.08688E-05,-9.99361E-05,-0.000130142,-5.53966E-05,0.000141958,0.0001046,9.75725E-06,-6.8867E-05,-0.000108645,-7.09499E-05,-8.84627E-05,0.000433931,0.000440318,0.000410803,0.000373321,0.000307461,0.000291617,0.000277631,0.000261004,0.000245973,0.000234898,0.0002271,0.000220344,0.000212839,0.000203374,0.000192335,0.000180023,0.000167275,0.000131806,0.000112467,9.60598E-05,8.1703E-05,6.92116E-05,5.80251E-05,4.77648E-05,3.83358E-05,2.9695E-05,2.20555E-05,1.57184E-05,1.09884E-05,7.54352E-06,8.6722E-07,-1.94529E-06,-4.02614E-06,-6.80251E-06,-9.33303E-06,-9.43354E-06,-8.66899E-06,-7.82085E-06,-6.82702E-06,-5.89104E-06,-4.96093E-06,-3.93365E-06,-3.08483E-06,-2.39346E-06,-1.87217E-06,-1.37553E-06,-9.23891E-07,-5.63197E-07,-3.26486E-07,-2.06559E-07,-8.20885E-08,-8.70135E-09,7.80885E-10
178,178,EIA07C,-0.002376307,-0.001553467,-0.001506386,-0.001510961,-0.001424776,-0.001072811,-0.000765418,-0.000556998,-0.000464048,-0.000409103,-0.000359329,-0.000349078,-0.000346619,-0.000290869,-0.000118502,-0.000126298,-0.000205722,-0.000266648,-0.000300459,-0.000300881,-0.000326138,3.29106E-05,0.000119591,0.000150829,0.000157338,0.000148226,0.000135085,0.000121005,0.000107454,9.52018E-05,9.10178E-05,9.10668E-05,9.27352E-05,9.53153E-05,9.71665E-05,9.79952E-05,9.74298E-05,9.57115E-05,8.64948E-05,7.78685E-05,6.89733E-05,6.03226E-05,5.25255E-05,4.59671E-05,3.95543E-05,3.33891E-05,2.71631E-05,2.07863E-05,1.47092E-05,9.2676E-06,4.72572E-06,-2.22714E-06,-4.62488E-06,-5.90211E-06,-8.09288E-06,-9.71086E-06,-9.58464E-06,-8.73926E-06,-7.8526E-06,-6.8316E-06,-5.89302E-06,-4.93632E-06,-3.90847E-06,-3.03281E-06,-2.31888E-06,-1.79544E-06,-1.31987E-06,-8.80158E-07,-5.25323E-07,-2.79713E-07,-1.77376E-07,-7.14701E-08,-3.58875E-10,1.21184E-08
179,179,EIA06C,0.002296387,6.40414E-05,0.00012287,0.000229293,0.000191516,9.69962E-05,-4.23004E-05,-0.000168561,-0.000285019,-0.000360175,-0.00040724,-0.000446626,-0.000457906,-0.000376438,-0.00022775,-0.000216811,-0.000294444,-0.000352422,-0.000381447,-0.000381142,-0.000393517,-7.08124E-05,3.46057E-05,9.37527E-05,0.000114909,0.000110941,9.97105E-05,8.57411E-05,7.2716E-05,6.07781E-05,5.09073E-05,4.398E-05,3.99092E-05,3.80827E-05,3.86387E-05,4.07927E-05,4.26722E-05,4.33988E-05,4.34237E-05,4.12946E-05,3.79809E-05,3.38489E-05,2.96152E-05,2.62688E-05,2.36467E-05,2.14691E-05,1.85944E-05,1.48923E-05,1.06147E-05,6.29637E-06,2.2871E-06,-4.51174E-06,-7.21641E-06,-7.72735E-06,-9.3976E-06,-1.01635E-05,-9.72037E-06,-8.86843E-06,-7.89814E-06,-6.81042E-06,-5.85921E-06,-4.84793E-06,-3.84653E-06,-2.97381E-06,-2.24461E-06,-1.7132E-06,-1.25701E-06,-8.34038E-07,-4.89035E-07,-2.34193E-07,-1.4221E-07,-5.40566E-08,7.75469E-09,2.35684E-08
180,180,EIA05C,-0.000174545,-9.10704E-05,-3.74675E-05,-5.72153E-05,-3.32728E-05,-1.2656E-07,8.81388E-05,0.000139937,0.000158688,0.000113265,2.85965E-05,-3.01483E-05,3.3025E-05,0.000146296,0.000120134,-2.22694E-05,-0.000143271,-0.000226104,-0.000269351,-0.000273666,-0.000360795,-0.000130327,-6.75012E-05,-1.34897E-05,2.5652E-05,4.46315E-05,5.24765E-05,5.2164E-05,4.89714E-05,4.39056E-05,3.78716E-05,3.17563E-05,2.6731E-05,2.37032E-05,2.10865E-05,1.98034E-05,1.98132E-05,2.0443E-05,1.9882E-05,1.76834E-05,1.55445E-05,1.36843E-05,1.19246E-05,1.04249E-05,9.55416E-06,9.15763E-06,8.60422E-06,7.17798E-06,4.81737E-06,2.11344E-06,-6.44183E-07,-7.95415E-06,-1.18719E-05,-1.15337E-05,-1.14326E-05,-1.10609E-05,-9.97399E-06,-9.14612E-06,-8.01389E-06,-6.69124E-06,-5.643E-06,-4.58744E-06,-3.59994E-06,-2.81608E-06,-2.09279E-06,-1.53799E-06,-1.09829E-06,-7.30356E-07,-4.16104E-07,-1.59151E-07,-5.52598E-08,-3.92003E-09,3.06846E-08,4.37452E-08
181,181,EIA04C,-0.000904499,0.00051624,0.000349201,0.000355328,0.000327159,0.000332734,0.00030956,0.000315319,0.000250875,0.000174417,9.68648E-05,5.60274E-06,-5.825E-05,-1.40256E-05,7.37866E-05,5.37236E-05,-7.48878E-05,-0.000196256,-0.000281294,-0.000331432,-0.000385942,-0.000230446,-0.000169346,-0.000118989,-8.03787E-05,-5.3048E-05,-3.1397E-05,-1.64891E-05,-6.1717E-06,-6.88565E-07,9.97623E-07,2.35399E-06,4.00562E-06,4.89863E-06,4.41505E-06,2.56235E-06,-1.83297E-07,-2.90241E-06,-8.94289E-06,-1.14912E-05,-1.28587E-05,-1.28539E-05,-1.19127E-05,-1.0585E-05,-9.22755E-06,-8.02465E-06,-6.96345E-06,-6.0917E-06,-5.75157E-06,-5.87423E-06,-6.59988E-06,-1.0379E-05,-1.36675E-05,-1.33143E-05,-1.23548E-05,-1.14921E-05,-1.02276E-05,-9.2689E-06,-8.04089E-06,-6.61019E-06,-5.44364E-06,-4.40383E-06,-3.42643E-06,-2.70573E-06,-2.00827E-06,-1.4494E-06,-1.01186E-06,-6.70038E-07,-3.78537E-07,-1.26441E-07,-7.79754E-09,2.89396E-08,4.91839E-08,5.21814E-08
182,182,EIA03C,0.002278317,0.002458805,0.001820932,0.001346503,0.000986347,0.000812326,0.000764666,0.000695722,0.000583961,0.000431973,0.000266459,0.000135772,0.000115561,0.000150291,8.96562E-05,-8.27737E-05,-0.000251402,-0.000362157,-0.000421864,-0.000443152,-0.000503155,-0.000337598,-0.000226582,-0.000156719,-0.000114074,-8.97241E-05,-7.28612E-05,-6.36146E-05,-5.40709E-05,-4.43475E-05,-3.70254E-05,-3.26805E-05,-3.04028E-05,-2.88351E-05,-2.7861E-05,-2.77836E-05,-2.85906E-05,-2.98824E-05,-3.36719E-05,-3.47859E-05,-3.44363E-05,-3.26737E-05,-2.99118E-05,-2.66185E-05,-2.34588E-05,-2.06928E-05,-1.8445E-05,-1.63995E-05,-1.4668E-05,-1.3397E-05,-1.25801E-05,-1.35654E-05,-1.51407E-05,-1.4554E-05,-1.31993E-05,-1.18987E-05,-1.0499E-05,-9.34572E-06,-8.01997E-06,-6.51085E-06,-5.23032E-06,-4.18239E-06,-3.23586E-06,-2.56828E-06,-1.91351E-06,-1.36115E-06,-9.22433E-07,-6.00401E-07,-3.38367E-07,-9.41641E-08,3.69778E-08,6.8025E-08,7.11245E-08,6.21645E-08
183,183,EIA02C,0.001597057,0.001875519,0.001279896,0.000894653,0.000442651,5.95731E-05,-0.000135331,-0.000227271,-0.000291512,-0.000334637,-0.000407912,-0.000464595,-0.000444512,-0.000363474,-0.000341493,-0.000421742,-0.000538033,-0.000613519,-0.000647699,-0.000646563,-0.000621863,-0.000415241,-0.000246064,-0.000167761,-0.000139629,-0.000133422,-0.000133543,-0.000135691,-0.000136781,-0.000136828,-0.00013413,-0.000128159,-0.000119987,-0.000110762,-0.000101921,-9.41777E-05,-8.77119E-05,-8.26148E-05,-7.34568E-05,-6.9175E-05,-6.44655E-05,-5.92305E-05,-5.35359E-05,-4.7543E-05,-4.21721E-05,-3.75239E-05,-3.346E-05,-2.96167E-05,-2.63649E-05,-2.36267E-05,-2.12063E-05,-1.74076E-05,-1.66318E-05,-1.55113E-05,-1.4023E-05,-1.24269E-05,-1.07972E-05,-9.3785E-06,-7.95075E-06,-6.38133E-06,-4.99268E-06,-3.92649E-06,-3.03167E-06,-2.4015E-06,-1.8011E-06,-1.2707E-06,-8.30383E-07,-5.23936E-07,-2.93139E-07,-6.14827E-08,7.68379E-08,1.11855E-07,9.56412E-08,7.55796E-08
184,184,EIA01C,-0.0017345,-0.001984819,-0.001085771,-0.00078874,-0.000663399,-0.000659489,-0.000699254,-0.000710376,-0.00067642,-0.000640039,-0.000608926,-0.000591684,-0.000578952,-0.00054483,-0.000495124,-0.000479672,-0.00050145,-0.000539683,-0.000568468,-0.000580351,-0.000560361,-0.000445882,-0.000397572,-0.000391705,-0.000382625,-0.000367218,-0.000343304,-0.000315286,-0.000287788,-0.00026271,-0.00023983,-0.000218791,-0.000199348,-0.000181127,-0.000163874,-0.000148106,-0.000134532,-0.000123938,-0.000105202,-9.58242E-05,-8.72462E-05,-7.84913E-05,-7.01133E-05,-6.22944E-05,-5.53628E-05,-4.94025E-05,-4.41644E-05,-3.90342E-05,-3.43888E-05,-3.0428E-05,-2.72496E-05,-2.13358E-05,-1.81116E-05,-1.62557E-05,-1.47701E-05,-1.30854E-05,-1.10931E-05,-9.38759E-06,-7.82789E-06,-6.17092E-06,-4.73516E-06,-3.64857E-06,-2.81438E-06,-2.21133E-06,-1.66804E-06,-1.17466E-06,-7.37227E-07,-4.45408E-07,-2.4117E-07,-2.71213E-08,1.13008E-07,1.58666E-07,1.24226E-07,9.35792E-08
185,185,EIA11C,-0.000425079,0.002921778,0.002290918,0.002383081,0.002234126,0.002158918,0.002113165,0.002058482,0.002001188,0.001931728,0.00188106,0.001841117,0.001795156,0.001731539,0.001652945,0.001568701,0.001491569,0.001422107,0.001354443,0.001288328,0.001381475,0.001161558,0.000973787,0.000854847,0.000717203,0.000628842,0.00056709,0.000515385,0.000471542,0.000430507,0.000392879,0.000358221,0.000325849,0.000295457,0.00026743,0.000241421,0.000217704,0.00019625,0.000145187,0.000121352,0.000103499,8.88934E-05,7.61922E-05,6.44663E-05,5.35063E-05,4.30535E-05,3.34353E-05,2.523E-05,1.89992E-05,1.46613E-05,1.15246E-05,8.19425E-06,3.67371E-06,7.31053E-07,-2.76757E-06,-6.83509E-06,-8.04434E-06,-7.76333E-06,-7.42195E-06,-6.77811E-06,-5.85375E-06,-4.90345E-06,-3.95687E-06,-3.04195E-06,-2.36013E-06,-1.77548E-06,-1.17796E-06,-7.02723E-07,-3.40494E-07,-1.99065E-07,-1.00101E-07,-1.92145E-08,2.25039E-08,-1.11101E-09
186,186,EIA12C,0.002338127,0.001317704,0.001449567,0.001345132,0.001174783,0.001070344,0.000963371,0.000877999,0.00076442,0.00065297,0.000545776,0.000460629,0.000403366,0.000369851,0.000350061,0.000343301,0.000342117,0.000344217,0.000348682,0.000353093,0.000245942,0.000248085,0.00023752,0.000232172,0.000240792,0.000254338,0.000255715,0.000235401,0.000252905,0.000261912,0.000258155,0.000247261,0.000233749,0.000219967,0.000206377,0.000193097,0.000180054,0.000167424,0.000132041,0.000111145,9.30752E-05,7.97702E-05,6.94047E-05,5.98992E-05,5.06773E-05,4.14862E-05,3.28228E-05,2.50689E-05,1.83513E-05,1.30993E-05,9.40575E-06,4.3499E-06,9.72077E-07,-1.04409E-06,-3.7815E-06,-7.22769E-06,-8.22187E-06,-7.81848E-06,-7.48742E-06,-6.8315E-06,-5.89044E-06,-4.92807E-06,-3.95513E-06,-2.97714E-06,-2.27243E-06,-1.69833E-06,-1.12376E-06,-6.58065E-07,-2.9118E-07,-1.49313E-07,-7.3564E-08,-9.80606E-09,3.38371E-08,1.21995E-08
187,187,EIA13C,-0.000121248,0.000618635,-8.37045E-05,-0.000783531,-0.001212471,-0.001394349,-0.0013422,-0.001158031,-0.000902917,-0.000668907,-0.000498067,-0.000374677,-0.000280379,-0.000207788,-0.000158347,-0.000130744,-0.000120649,-0.000122143,-0.000130955,-0.000143956,-0.000190654,-0.0002307,-0.000239129,-0.00022161,-0.000180563,-0.000125116,-6.6796E-05,-1.71858E-05,1.75025E-05,3.76508E-05,6.98171E-05,7.87693E-05,8.80408E-05,9.43188E-05,9.69982E-05,9.77888E-05,9.73787E-05,9.64043E-05,8.89377E-05,8.06716E-05,7.07646E-05,6.10151E-05,5.30799E-05,4.63411E-05,4.00898E-05,3.3645E-05,2.74017E-05,2.15703E-05,1.64149E-05,1.17613E-05,7.73898E-06,2.67553E-07,-3.16574E-06,-3.5048E-06,-4.96241E-06,-6.80231E-06,-7.86978E-06,-7.77615E-06,-7.49818E-06,-6.8375E-06,-5.81116E-06,-4.77997E-06,-3.79404E-06,-2.74659E-06,-1.97739E-06,-1.37078E-06,-8.36999E-07,-3.92075E-07,-5.66375E-08,6.81051E-08,6.7956E-08,6.82405E-08,7.26582E-08,3.63054E-08
188,188,EIA14C,0.002866405,0.000837185,0.001203261,0.001319197,0.001216527,0.000949021,0.000623206,0.000339639,0.000108553,-0.000123678,-0.000324111,-0.0004662,-0.000557644,-0.000615096,-0.00065159,-0.000670698,-0.000672844,-0.000660388,-0.00063903,-0.000612202,-0.000581688,-0.000474264,-0.000387065,-0.00032384,-0.000267169,-0.000212409,-0.000162145,-0.000118351,-8.22539E-05,-5.19913E-05,-3.67923E-05,-1.12549E-05,3.57404E-06,1.43686E-05,2.23701E-05,2.62132E-05,3.10971E-05,3.51864E-05,4.17327E-05,4.20955E-05,4.01407E-05,3.62709E-05,3.16989E-05,2.73687E-05,2.36974E-05,2.02429E-05,1.69559E-05,1.36323E-05,1.0485E-05,7.50035E-06,4.68283E-06,-1.90136E-06,-5.77612E-06,-5.40337E-06,-5.95487E-06,-7.22896E-06,-7.97085E-06,-7.96685E-06,-7.59064E-06,-6.7674E-06,-5.69927E-06,-4.63213E-06,-3.64348E-06,-2.64019E-06,-1.87275E-06,-1.26089E-06,-7.47711E-07,-3.4078E-07,-2.01049E-08,1.18755E-07,1.12823E-07,9.46624E-08,8.46519E-08,4.89569E-08
189,189,EIA15C,-0.004098884,-0.000403289,-3.86617E-05,0.000181418,0.00027533,0.000124655,1.73676E-07,-6.07974E-05,-9.02304E-05,-0.000112977,-0.0001331,-0.000145302,-0.000152675,-0.0001499,-0.000142917,-0.000136859,-0.000131978,-0.000128162,-0.000127166,-0.000128254,-6.25637E-05,-7.52706E-05,-6.74603E-05,-5.152E-05,-3.67069E-05,-3.15703E-05,-3.27253E-05,-3.71341E-05,-4.23273E-05,-4.45938E-05,-4.4999E-05,-4.11934E-05,-4.20196E-05,-3.11779E-05,-2.26478E-05,-1.59857E-05,-1.09142E-05,-6.80716E-06,2.70353E-06,7.78615E-06,1.01365E-05,1.06192E-05,9.67441E-06,8.19925E-06,6.5471E-06,5.13125E-06,3.9048E-06,2.85788E-06,1.93337E-06,7.93809E-07,-4.74848E-07,-5.93617E-06,-8.6264E-06,-7.99261E-06,-6.67385E-06,-6.89334E-06,-7.70576E-06,-8.04512E-06,-7.50961E-06,-6.45094E-06,-5.21162E-06,-4.13553E-06,-3.0901E-06,-2.21987E-06,-1.47326E-06,-8.17911E-07,-3.45579E-07,-2.04641E-08,2.08912E-07,3.29066E-07,3.01253E-07,2.15399E-07,1.46023E-07,6.44605E-08
190,190,EIA16C,0.001307825,4.18509E-05,0.000404462,0.000600646,0.000643875,0.000695996,0.00071661,0.000698502,0.000677674,0.000646586,0.000608122,0.000570559,0.000528368,0.000485458,0.00044633,0.000409982,0.000375741,0.000344426,0.000315474,0.000290214,0.000280138,0.000233715,0.000186112,0.000139689,0.000102849,7.18524E-05,4.28797E-05,1.54571E-05,-8.56345E-06,-2.75198E-05,-4.08049E-05,-4.98348E-05,-5.27308E-05,-5.75176E-05,-5.19108E-05,-4.64024E-05,-4.18314E-05,-3.74767E-05,-2.71224E-05,-2.20295E-05,-1.88755E-05,-1.6001E-05,-1.42445E-05,-1.31268E-05,-1.24439E-05,-1.16659E-05,-1.0665E-05,-9.87112E-06,-9.15361E-06,-8.60591E-06,-8.12535E-06,-9.35397E-06,-1.01199E-05,-9.33964E-06,-7.54243E-06,-7.3092E-06,-8.01242E-06,-8.17483E-06,-7.4415E-06,-6.24387E-06,-4.92702E-06,-3.83527E-06,-2.81801E-06,-2.01143E-06,-1.33499E-06,-6.87222E-07,-2.30634E-07,5.30727E-08,2.42265E-07,3.61851E-07,3.56918E-07,2.57724E-07,1.72023E-07,7.67385E-08
191,191,EIA17C,-0.000740931,-6.28746E-05,-0.000245579,-0.000143582,-8.8546E-05,-4.07856E-05,-3.5008E-05,-2.60865E-05,-2.15696E-05,-1.69073E-05,-5.75267E-06,1.88012E-05,5.2038E-05,8.74572E-05,0.000120836,0.000149005,0.000170921,0.000188722,0.000202038,0.000210312,0.000155751,0.000161337,0.000158848,0.000144399,0.000117719,8.88953E-05,5.74597E-05,2.57121E-05,-3.35252E-06,-2.665E-05,-4.34945E-05,-5.49756E-05,-6.24528E-05,-6.63717E-05,-7.19798E-05,-7.12765E-05,-6.91088E-05,-6.64629E-05,-5.59879E-05,-4.95761E-05,-4.48062E-05,-4.12684E-05,-3.83265E-05,-3.48502E-05,-3.16507E-05,-2.87805E-05,-2.58209E-05,-2.30743E-05,-2.0709E-05,-1.85542E-05,-1.65521E-05,-1.32897E-05,-1.15981E-05,-1.04637E-05,-8.41869E-06,-7.84551E-06,-8.32904E-06,-8.23194E-06,-7.30498E-06,-5.98383E-06,-4.60753E-06,-3.50366E-06,-2.5311E-06,-1.77544E-06,-1.17543E-06,-5.53709E-07,-1.11363E-07,1.34416E-07,2.7977E-07,3.93677E-07,4.07137E-07,3.04634E-07,1.99624E-07,9.18207E-08
192,192,EIA18C,-0.001095984,0.000418248,0.000649004,0.000424662,0.00036347,0.00030343,0.000251979,0.000231504,0.000220565,0.00020317,0.000185109,0.000168455,0.000150816,0.000134831,0.000124605,0.000124791,0.000132769,0.000139548,0.000145917,0.000151201,0.00014442,0.000132353,0.000106933,8.31821E-05,5.55288E-05,2.5714E-05,1.66439E-07,-2.09101E-05,-4.03066E-05,-5.65733E-05,-6.88258E-05,-7.75547E-05,-8.37347E-05,-8.84778E-05,-9.10924E-05,-9.25943E-05,-9.07116E-05,-8.90393E-05,-7.86773E-05,-7.11817E-05,-6.52261E-05,-6.01515E-05,-5.52806E-05,-5.06755E-05,-4.56842E-05,-4.08318E-05,-3.65682E-05,-3.24665E-05,-2.8763E-05,-2.54041E-05,-2.2532E-05,-1.65878E-05,-1.18966E-05,-1.03657E-05,-8.38996E-06,-7.41717E-06,-7.95417E-06,-7.87464E-06,-6.83909E-06,-5.46432E-06,-4.0906E-06,-2.95291E-06,-1.98014E-06,-1.28758E-06,-7.12081E-07,-1.26931E-07,2.61224E-07,4.40731E-07,4.973E-07,5.77124E-07,5.5401E-07,4.20539E-07,2.59164E-07,1.0665E-07
193,193,EIA19C,0.001119251,0.000962454,0.001066894,0.000782213,0.000675166,0.000604874,0.000535912,0.000482934,0.000438242,0.000427266,0.000421993,0.000405468,0.000371903,0.000326469,0.000277974,0.000234153,0.00019345,0.000155663,0.000119846,8.62298E-05,2.43866E-06,-6.60757E-05,-0.000119561,-0.000167378,-0.000204921,-0.000228056,-0.000236552,-0.000231391,-0.000217286,-0.000199764,-0.000182833,-0.000168645,-0.000157186,-0.000148112,-0.000141132,-0.000135571,-0.000130878,-0.000125745,-0.000114592,-0.000106644,-9.87366E-05,-9.05353E-05,-8.2163E-05,-7.39353E-05,-6.60942E-05,-5.84179E-05,-5.1434E-05,-4.53887E-05,-4.01205E-05,-3.54653E-05,-3.1223E-05,-2.46255E-05,-1.46567E-05,-1.17561E-05,-1.00034E-05,-8.87215E-06,-8.50542E-06,-7.62948E-06,-6.11815E-06,-4.62865E-06,-3.23955E-06,-2.16993E-06,-1.30609E-06,-7.22681E-07,-2.3931E-07,2.16185E-07,5.11392E-07,6.22595E-07,6.13514E-07,6.50913E-07,6.40909E-07,5.17947E-07,3.37742E-07,1.56808E-07
194,194,EIA20C,0.00028311,0.001415083,0.000565318,1.36848E-05,-0.000291789,-0.000466713,-0.000612009,-0.000694332,-0.000754369,-0.000794417,-0.000814487,-0.000813072,-0.000795437,-0.000772114,-0.000753965,-0.00073852,-0.000727437,-0.000720624,-0.000716348,-0.000713253,-0.000739736,-0.000711466,-0.000671522,-0.000618878,-0.00055578,-0.000490943,-0.000428546,-0.000370741,-0.000319455,-0.000275914,-0.000241277,-0.000214364,-0.000194257,-0.000179335,-0.00016839,-0.000159696,-0.000153336,-0.000147988,-0.000132734,-0.000124172,-0.000115248,-0.000106256,-9.68365E-05,-8.68031E-05,-7.65773E-05,-6.7069E-05,-5.91469E-05,-5.23638E-05,-4.66234E-05,-4.12288E-05,-3.65048E-05,-2.74215E-05,-1.56703E-05,-1.16821E-05,-1.01713E-05,-8.77161E-06,-8.09378E-06,-6.93724E-06,-5.31473E-06,-3.81638E-06,-2.45855E-06,-1.43755E-06,-6.29334E-07,-8.7276E-08,4.07552E-07,7.9114E-07,9.43458E-07,9.5807E-07,8.80356E-07,8.64166E-07,8.08595E-07,6.38834E-07,4.14984E-07,1.8356E-07
195,195,EIA30C,-0.00208727,-0.000436637,0.000353829,0.00042398,0.000573103,0.000682158,0.000718037,0.000676696,0.000607599,0.000536596,0.000489771,0.000461743,0.000446326,0.000441971,0.000449798,0.000469347,0.000496311,0.000525807,0.000554711,0.00058362,0.000811783,0.000799195,0.000806347,0.000745972,0.000683773,0.000625681,0.000569076,0.000512613,0.000458605,0.000412502,0.000369549,0.000336648,0.000306193,0.00027803,0.000251021,0.000225521,0.00020185,0.000180945,0.000137183,0.000119232,0.000104702,9.10185E-05,7.78013E-05,6.59416E-05,5.48157E-05,4.44071E-05,3.49994E-05,2.72864E-05,2.17298E-05,1.78911E-05,1.51381E-05,1.00243E-05,5.30301E-06,2.0249E-06,-1.47028E-06,-5.68482E-06,-7.35481E-06,-7.34224E-06,-7.2152E-06,-6.76745E-06,-5.84499E-06,-4.92875E-06,-3.9583E-06,-2.99699E-06,-2.28295E-06,-1.66235E-06,-1.0319E-06,-5.34077E-07,-1.98643E-07,-9.92086E-08,-2.95926E-08,1.96709E-08,4.06456E-08,-5.4182E-09
196,196,EIA29C,-0.000138688,0.000850902,0.00137947,0.001370177,0.001302995,0.001265505,0.001256259,0.001264387,0.001272437,0.001271348,0.001274566,0.001278956,0.001272872,0.001255793,0.00123356,0.00120664,0.001174389,0.001138747,0.001099379,0.001056865,0.000869753,0.000767723,0.00067442,0.000600673,0.000539779,0.000521352,0.00047931,0.000453226,0.000430712,0.000406331,0.000378244,0.000343941,0.000313351,0.000284315,0.000257159,0.000231436,0.000208032,0.000187342,0.000140639,0.000119001,0.000101653,8.75628E-05,7.50776E-05,6.35341E-05,5.28771E-05,4.33434E-05,3.4865E-05,2.73272E-05,2.10411E-05,1.64627E-05,1.32917E-05,7.90912E-06,4.27424E-06,1.52844E-06,-1.3481E-06,-4.89316E-06,-6.77269E-06,-7.03754E-06,-7.10961E-06,-6.81248E-06,-5.8874E-06,-4.966E-06,-3.91876E-06,-2.86936E-06,-2.07967E-06,-1.4152E-06,-8.05333E-07,-2.90198E-07,9.55263E-09,6.87921E-08,7.25201E-08,7.55356E-08,7.06847E-08,-1.55083E-09
197,197,EIA28C,0.001203518,0.000925485,0.001147843,0.000899937,0.000621857,0.000399574,0.000256954,0.000190421,0.000149769,0.000100233,3.43876E-05,-4.29294E-05,-0.000122899,-0.000192573,-0.000248615,-0.00028898,-0.000315443,-0.000330787,-0.000338143,-0.000336399,-0.000349372,-0.000254909,-0.000132579,-2.43698E-05,5.57531E-05,0.000115349,0.000152801,0.00017266,0.00017873,0.00018309,0.000175315,0.000172146,0.000163569,0.000155832,0.00015391,0.000148212,0.000140559,0.000132257,0.000108408,9.44743E-05,8.29254E-05,7.28418E-05,6.27242E-05,5.30597E-05,4.43832E-05,3.68446E-05,3.02158E-05,2.42808E-05,1.90625E-05,1.4327E-05,1.02882E-05,1.69454E-06,-1.62254E-06,-2.18684E-06,-3.83275E-06,-5.5952E-06,-7.12744E-06,-7.43755E-06,-7.3327E-06,-6.82898E-06,-5.79296E-06,-4.77217E-06,-3.73326E-06,-2.66869E-06,-1.84217E-06,-1.19018E-06,-6.58911E-07,-1.92735E-07,1.049E-07,1.91631E-07,1.44924E-07,1.18071E-07,9.30434E-08,2.87485E-08
198,198,EIA27C,-0.004125933,-0.001680726,-0.002527236,-0.002439195,-0.0022061,-0.002025048,-0.001875097,-0.001745771,-0.001621382,-0.00150006,-0.001382272,-0.001265089,-0.001149852,-0.001035054,-0.000924414,-0.000819658,-0.000722487,-0.000636541,-0.000558975,-0.000490358,-0.000375015,-0.000218154,-0.000118506,-4.50317E-05,1.26871E-05,5.377E-05,7.525E-05,8.22661E-05,8.13377E-05,7.70235E-05,7.16997E-05,6.7726E-05,6.51334E-05,6.49092E-05,5.90169E-05,5.63958E-05,6.0111E-05,6.18777E-05,5.88545E-05,5.66228E-05,5.38829E-05,4.9585E-05,4.40698E-05,3.77377E-05,3.15544E-05,2.63099E-05,2.19543E-05,1.81378E-05,1.44125E-05,1.09188E-05,7.66049E-06,5.21145E-07,-2.75411E-06,-2.74326E-06,-3.80491E-06,-4.84208E-06,-6.43986E-06,-7.30436E-06,-7.27799E-06,-6.71875E-06,-5.65552E-06,-4.56221E-06,-3.45513E-06,-2.43049E-06,-1.5407E-06,-8.49621E-07,-3.46764E-07,8.26752E-08,3.23246E-07,3.85343E-07,2.77287E-07,2.01978E-07,1.2688E-07,3.01776E-08
199,199,EIA26C,0.003126252,0.00235552,0.002260283,0.001883858,0.001589806,0.001402132,0.001241135,0.001113122,0.001007995,0.000911167,0.000827363,0.000745222,0.000668518,0.000601371,0.000539606,0.000481411,0.000429715,0.000386923,0.000351454,0.000322255,0.000346143,0.000274058,0.000232662,0.000197302,0.000158027,0.000122043,8.97609E-05,6.26411E-05,4.27815E-05,2.82686E-05,1.74893E-05,9.4489E-06,4.08806E-06,9.91663E-07,-1.18855E-07,1.01729E-08,-1.00683E-06,4.67346E-06,1.31084E-05,1.80181E-05,2.03514E-05,2.10371E-05,2.02204E-05,1.82368E-05,1.56291E-05,1.29065E-05,1.04081E-05,8.46393E-06,6.5522E-06,4.56872E-06,2.56795E-06,-2.01427E-06,-5.22818E-06,-4.80196E-06,-4.76207E-06,-5.28676E-06,-6.62395E-06,-7.52312E-06,-7.3487E-06,-6.57736E-06,-5.43429E-06,-4.32025E-06,-3.20955E-06,-2.26043E-06,-1.3993E-06,-7.13596E-07,-2.3271E-07,1.39399E-07,3.56721E-07,4.34712E-07,3.32315E-07,2.36465E-07,1.45444E-07,4.27678E-08
