OBJECTID_1,OBJECTID,PadID,tpi_9m,tpi_15m,tpi_21m,tpi_27m,tpi_33m,tpi_39m,tpi_45m,tpi_51m,tpi_57m,tpi_63m,tpi_69m,tpi_75m,tpi_81m,tpi_87m,tpi_93m,tpi_99m,tpi_105m,tpi_111m,tpi_117m,tpi_123m,tpi_130m,tpi_150m,tpi_170m,tpi_190m,tpi_210m,tpi_230m,tpi_250m,tpi_270m,tpi_290m,tpi_310m,tpi_330m,tpi_350m,tpi_370m,tpi_390m,tpi_410m,tpi_430m,tpi_450m,tpi_470m,tpi_490m,tpi_510m,tpi_530m,tpi_550m,tpi_570m,tpi_590m,tpi_610m,tpi_630m,tpi_650m,tpi_670m,tpi_690m,tpi_710m,tpi_730m,tpi_750m,tpi_770m,tpi_790m,tpi_810m,tpi_830m,tpi_850m,tpi_870m,tpi_890m,tpi_910m,tpi_930m,tpi_950m,tpi_970m,tpi_990m,tpi_1010m,tpi_1110m,tpi_1290m,tpi_1470m,tpi_1650m,tpi_1830m,tpi_2010m,tpi_2190m,tpi_2370m,tpi_2550m,tpi_2730m,tpi_2910m,tpi_3090m,tpi_3270m,tpi_3450m,tpi_3630m,tpi_3810m,tpi_3990m,tpi_4170m,tpi_4350m,tpi_4530m,tpi_4710m,tpi_4890m,tpi_5070m
518,518,ARM13T,0.037597656,0.098510742,0.172821045,0.279693604,0.394470215,0.520050049,0.646942139,0.758239746,0.859954834,0.939239502,0.997589111,1.031951904,1.053375244,0,1.093505859,1.119873047,1.152679443,1.198425293,1.255310059,1.306976318,1.494567871,1.659790039,1.772155762,1.80770874,1.726928711,1.576202393,1.40322876,1.240570068,1.100799561,0.969085693,0.85836792,0.779052734,0.756195068,0.781188965,0.852844238,0.964324951,1.097900391,1.230010986,1.367980957,1.52142334,1.684906006,1.855316162,2.044677734,2.241119385,2.450317383,2.663513184,2.891235352,3.121520996,3.369781494,3.61605835,3.864898682,4.106719971,4.32925415,4.541351318,4.735717773,4.911071777,5.068603516,5.214141846,5.354858398,5.496887207,5.627105713,5.754577637,5.873168945,5.987457275,6.097381592,5.704101563,6.52835083,7.410552979,8.113555908,8.899780273,9.798156738,10.58114624,11.4468689,12.45700073,13.37011719,13.93136597,14.3894043,14.83795166,15.45019531,16.16323853,16.77282715,17.36361694,17.98162842,18.51199341,18.92422485,19.24780273,19.52938843,19.83178711
519,519,ARM12T,-0.03515625,-0.122344971,-0.238250732,-0.399871826,-0.564117432,-0.725708008,-0.865600586,-0.969970703,-1.050537109,-1.101837158,-1.131835938,-1.137664795,-1.12310791,0,-1.037719727,-0.97277832,-0.908813477,-0.853729248,-0.801116943,-0.750366211,-0.459411621,-0.344573975,-0.317138672,-0.37991333,-0.490447998,-0.65322876,-0.852416992,-1.075683594,-1.296051025,-1.491027832,-1.633880615,-1.738128662,-1.796722412,-1.823638916,-1.827850342,-1.816955566,-1.788543701,-1.727111816,-1.630645752,-1.502319336,-1.358886719,-1.214477539,-1.049560547,-0.8800354,-0.692108154,-0.489196777,-0.263580322,-0.037719727,0.203033447,0.429016113,0.65423584,0.864257813,1.051483154,1.2237854,1.380889893,1.528137207,1.67098999,1.803894043,1.926605225,2.046691895,2.158996582,2.264923096,2.363342285,2.456878662,2.547363281,3.376373291,4.197143555,5.029815674,5.783477783,6.584442139,7.491790771,8.202545166,9.023529053,10.03399658,10.93243408,11.48675537,11.95675659,12.41503906,13.05960083,13.78811646,14.42477417,15.01071167,15.61239624,16.1512146,16.56030273,16.85964966,17.11746216,17.4072876
520,520,ARM11T,-0.029296875,-0.080596924,-0.148498535,-0.251373291,-0.338928223,-0.461639404,-0.5831604,-0.670471191,-0.74609375,-0.807739258,-0.855255127,-0.874420166,-0.878326416,0,-0.828613281,-0.799102783,-0.776367188,-0.758575439,-0.749084473,-0.745117188,-0.582366943,-0.647674561,-0.790435791,-0.993011475,-1.181762695,-1.373474121,-1.585632324,-1.826965332,-2.058074951,-2.276611328,-2.45993042,-2.589294434,-2.686218262,-2.785949707,-2.874450684,-2.944030762,-2.987854004,-2.994506836,-2.972412109,-2.904266357,-2.798614502,-2.684417725,-2.548034668,-2.399139404,-2.218811035,-2.019165039,-1.801879883,-1.598144531,-1.38973999,-1.197601318,-1.008850098,-0.840911865,-0.692169189,-0.552886963,-0.41519165,-0.279754639,-0.150482178,-0.032104492,0.075866699,0.177185059,0.272033691,0.357727051,0.437683105,0.512786865,0.584136963,0.566467285,1.319824219,2.09979248,2.855072021,3.628540039,4.431762695,5.058990479,5.827423096,6.830505371,7.694366455,8.29119873,8.811401367,9.314331055,9.983520508,10.75515747,11.45544434,12.0458374,12.62219238,13.15945435,13.57156372,13.84616089,14.06826782,14.34695435
521,521,ARM25T,0.04208374,0.014312744,-0.052490234,-0.141418457,-0.22366333,-0.282409668,-0.339752197,-0.380859375,-0.404296875,-0.431030273,-0.471801758,-0.523895264,-0.583831787,0,-0.709411621,-0.773895264,-0.837799072,-0.891571045,-0.944885254,-0.99029541,-1.015686035,-1.238494873,-1.495788574,-1.877593994,-2.308410645,-2.803436279,-3.309448242,-3.790405273,-4.20098877,-4.548278809,-4.82901001,-5.033416748,-5.147491455,-5.219085693,-5.236755371,-5.19921875,-5.094726563,-4.956939697,-4.815765381,-4.694030762,-4.605041504,-4.518066406,-4.423461914,-4.301422119,-4.148803711,-3.986358643,-3.817016602,-3.657928467,-3.495117188,-3.342437744,-3.184844971,-3.01940918,-2.84463501,-2.655517578,-2.455718994,-2.25604248,-2.05657959,-1.86932373,-1.697418213,-1.532409668,-1.38861084,-1.260314941,-1.154907227,-1.071685791,-1.000732422,-0.744415283,0.208312988,0.897979736,1.479125977,2.057952881,2.707214355,3.545288086,4.426696777,5.354248047,6.274932861,6.989654541,7.547515869,8.051300049,8.675048828,9.431365967,10.14468384,10.76190186,11.36373901,11.89697266,12.337677,12.66430664,12.94064331,13.23812866
522,522,ARM26T,0.016571045,0.010253906,-0.032012939,-0.090942383,-0.160614014,-0.236114502,-0.350250244,-0.47479248,-0.585388184,-0.684967041,-0.786315918,-0.880004883,-0.961456299,0,-1.078216553,-1.117370605,-1.146942139,-1.163696289,-1.177459717,-1.187957764,-1.264282227,-1.389099121,-1.596588135,-1.919921875,-2.294006348,-2.750854492,-3.278442383,-3.805999756,-4.283630371,-4.688415527,-4.991119385,-5.20489502,-5.335266113,-5.416168213,-5.431793213,-5.381164551,-5.271240234,-5.146881104,-5.027648926,-4.924346924,-4.842224121,-4.755096436,-4.656280518,-4.532684326,-4.376617432,-4.20413208,-4.021606445,-3.850708008,-3.674926758,-3.507629395,-3.332580566,-3.154724121,-2.975952148,-2.787567139,-2.592254639,-2.395629883,-2.19909668,-2.016082764,-1.848937988,-1.68963623,-1.550964355,-1.427215576,-1.325561523,-1.243377686,-1.17288208,-0.726654053,0.213745117,0.931304932,1.541473389,2.163238525,2.84765625,3.654876709,4.518249512,5.460479736,6.381408691,7.060119629,7.610443115,8.108978271,8.730163574,9.495635986,10.19778442,10.80554199,11.40975952,11.9382019,12.37527466,12.69482422,12.96130371,13.25863647
523,523,ARM29T,-0.038269043,-0.095184326,-0.140716553,-0.201934814,-0.301391602,-0.380096436,-0.45135498,-0.516662598,-0.586730957,-0.647949219,-0.69921875,-0.733459473,-0.751434326,0,-0.75213623,-0.741363525,-0.726013184,-0.710388184,-0.69732666,-0.69229126,-0.56552124,-0.654998779,-0.84185791,-1.142791748,-1.530609131,-2.044372559,-2.633056641,-3.212158203,-3.712615967,-4.120056152,-4.441040039,-4.703887939,-4.87600708,-4.992126465,-5.035705566,-5.020385742,-4.968383789,-4.908935547,-4.845947266,-4.780883789,-4.712799072,-4.634185791,-4.530883789,-4.399597168,-4.238433838,-4.067504883,-3.886871338,-3.722045898,-3.554626465,-3.390258789,-3.215911865,-3.036407471,-2.856781006,-2.672241211,-2.48550415,-2.30078125,-2.116912842,-1.949401855,-1.798736572,-1.655944824,-1.532318115,-1.423828125,-1.334655762,-1.261322021,-1.199371338,-1.010681152,-0.093017578,0.571716309,1.179138184,1.777618408,2.431976318,3.207366943,4.035003662,4.955291748,5.851501465,6.545501709,7.138763428,7.662719727,8.295257568,9.083374023,9.81262207,10.42630005,11.01586914,11.54196167,11.97930908,12.28915405,12.54162598,12.82980347
524,524,ARM24T,-0.066925049,-0.121734619,-0.182556152,-0.259185791,-0.309997559,-0.338317871,-0.365600586,-0.363677979,-0.351470947,-0.350067139,-0.362243652,-0.391052246,-0.432434082,0,-0.540344238,-0.606506348,-0.676849365,-0.740112305,-0.804046631,-0.860565186,-1.015686035,-1.238494873,-1.495788574,-1.877593994,-2.308410645,-2.803436279,-3.309448242,-3.790405273,-4.20098877,-4.548278809,-4.82901001,-5.033416748,-5.147491455,-5.219085693,-5.236755371,-5.19921875,-5.094726563,-4.956939697,-4.815765381,-4.694030762,-4.605041504,-4.518066406,-4.423461914,-4.301422119,-4.148803711,-3.986358643,-3.817016602,-3.657928467,-3.495117188,-3.342437744,-3.184844971,-3.01940918,-2.84463501,-2.655517578,-2.455718994,-2.25604248,-2.05657959,-1.86932373,-1.697418213,-1.532409668,-1.38861084,-1.260314941,-1.154907227,-1.071685791,-1.000732422,-0.744415283,0.208312988,0.897979736,1.479125977,2.057952881,2.707214355,3.545288086,4.426696777,5.354248047,6.274932861,6.989654541,7.547515869,8.051300049,8.675048828,9.431365967,10.14468384,10.76190186,11.36373901,11.89697266,12.337677,12.66430664,12.94064331,13.23812866
525,525,ARM23T,-0.054840088,-0.123352051,-0.163970947,-0.191772461,-0.178466797,-0.178955078,-0.172210693,-0.137542725,-0.100769043,-0.077026367,-0.06463623,-0.070281982,-0.092315674,0,-0.181152344,-0.245544434,-0.31942749,-0.389831543,-0.464141846,-0.531585693,-0.325500488,-0.60760498,-0.916717529,-1.34866333,-1.836364746,-2.36328125,-2.867462158,-3.318328857,-3.700317383,-4.026306152,-4.304351807,-4.513275146,-4.634155273,-4.714752197,-4.749969482,-4.734222412,-4.651977539,-4.527801514,-4.388580322,-4.26651001,-4.178436279,-4.094940186,-4.00201416,-3.877044678,-3.725891113,-3.571746826,-3.419281006,-3.277984619,-3.134338379,-2.998382568,-2.854217529,-2.696350098,-2.523742676,-2.335754395,-2.137420654,-1.940124512,-1.74130249,-1.556396484,-1.386199951,-1.223510742,-1.082641602,-0.957366943,-0.855712891,-0.777709961,-0.711334229,-0.744415283,0.208312988,0.897979736,1.479125977,2.057952881,2.707214355,3.545288086,4.426696777,5.354248047,6.274932861,6.989654541,7.547515869,8.051300049,8.675048828,9.431365967,10.14468384,10.76190186,11.36373901,11.89697266,12.337677,12.66430664,12.94064331,13.23812866
526,526,ARM22T,-0.001037598,-0.013702393,-0.014556885,0.055908203,0.108337402,0.144866943,0.199432373,0.258483887,0.310180664,0.35244751,0.381195068,0.394226074,0.38659668,0,0.31552124,0.256195068,0.18359375,0.109802246,0.028076172,-0.048370361,0.325439453,-0.02355957,-0.376922607,-0.83215332,-1.332885742,-1.853210449,-2.338928223,-2.749389648,-3.097137451,-3.389770508,-3.641723633,-3.837127686,-3.950775146,-4.022796631,-4.053588867,-4.037902832,-3.961364746,-3.842010498,-3.700073242,-3.571563721,-3.476531982,-3.3878479,-3.293457031,-3.168304443,-3.019012451,-2.868835449,-2.723693848,-2.589569092,-2.453521729,-2.3253479,-2.188537598,-2.038604736,-1.871734619,-1.686248779,-1.487548828,-1.289215088,-1.090118408,-0.905670166,-0.734466553,-0.569671631,-0.426727295,-0.300354004,-0.198303223,-0.119171143,-0.050537109,-1.216369629,-0.281738281,0.343353271,0.921630859,1.474365234,2.098022461,2.904937744,3.749176025,4.651702881,5.549743652,6.275756836,6.880279541,7.409942627,8.045227051,8.824890137,9.563323975,10.18762207,10.77468872,11.30545044,11.74636841,12.0640564,12.32711792,12.61416626
527,527,ARM21T,-0.004486084,0.005310059,0.09777832,0.170013428,0.23336792,0.312042236,0.386413574,0.44744873,0.504577637,0.546966553,0.57723999,0.591888428,0.586395264,0,0.520294189,0.463134766,0.39163208,0.317199707,0.233215332,0.153137207,0.259887695,-0.092163086,-0.46496582,-0.949584961,-1.472686768,-2.006744385,-2.492492676,-2.898345947,-3.245758057,-3.559265137,-3.829589844,-4.0390625,-4.167236328,-4.25479126,-4.303771973,-4.304107666,-4.2449646,-4.140533447,-4.009460449,-3.887451172,-3.795837402,-3.70904541,-3.612579346,-3.486236572,-3.339691162,-3.198242188,-3.064208984,-2.942169189,-2.817077637,-2.696014404,-2.561035156,-2.409820557,-2.240509033,-2.055664063,-1.859375,-1.663970947,-1.467529297,-1.286437988,-1.11895752,-0.95892334,-0.821685791,-0.700775146,-0.604370117,-0.530700684,-0.467956543,-0.113708496,0.82131958,1.415527344,1.957519531,2.462921143,3.063751221,3.894378662,4.759063721,5.641784668,6.542266846,7.303314209,7.916412354,8.451751709,9.093200684,9.861907959,10.60739136,11.24273682,11.82763672,12.36618042,12.80853271,13.1335144,13.40808105,13.6953125
528,528,ARM27T,-0.008605957,-0.022949219,-0.050933838,-0.114349365,-0.184051514,-0.266845703,-0.391815186,-0.505706787,-0.616882324,-0.721832275,-0.822784424,-0.911010742,-0.980987549,0,-1.069519043,-1.094451904,-1.109985352,-1.115386963,-1.117370605,-1.118286133,-0.939147949,-1.039398193,-1.236206055,-1.547424316,-1.923065186,-2.407104492,-2.966491699,-3.526519775,-4.030700684,-4.444122314,-4.756134033,-4.994781494,-5.147369385,-5.246948242,-5.277526855,-5.241546631,-5.156677246,-5.061828613,-4.96862793,-4.88470459,-4.81048584,-4.72845459,-4.628723145,-4.501434326,-4.342681885,-4.168945313,-3.986602783,-3.819061279,-3.648895264,-3.48336792,-3.307922363,-3.128692627,-2.948059082,-2.761871338,-2.571014404,-2.379974365,-2.188415527,-2.012145996,-1.852935791,-1.701049805,-1.569915771,-1.453948975,-1.358642578,-1.281188965,-1.215667725,-0.726654053,0.213745117,0.931304932,1.541473389,2.163238525,2.84765625,3.654876709,4.518249512,5.460479736,6.381408691,7.060119629,7.610443115,8.108978271,8.730163574,9.495635986,10.19778442,10.80554199,11.40975952,11.9382019,12.37527466,12.69482422,12.96130371,13.25863647
529,529,ARM28T,-0.029296875,-0.079620361,-0.13269043,-0.198486328,-0.277038574,-0.394927979,-0.491424561,-0.576293945,-0.664672852,-0.746520996,-0.820159912,-0.878234863,-0.916107178,0,-0.949310303,-0.950866699,-0.945465088,-0.936309814,-0.925720215,-0.919891357,-0.939147949,-1.039398193,-1.236206055,-1.547424316,-1.923065186,-2.407104492,-2.966491699,-3.526519775,-4.030700684,-4.444122314,-4.756134033,-4.994781494,-5.147369385,-5.246948242,-5.277526855,-5.241546631,-5.156677246,-5.061828613,-4.96862793,-4.88470459,-4.81048584,-4.72845459,-4.628723145,-4.501434326,-4.342681885,-4.168945313,-3.986602783,-3.819061279,-3.648895264,-3.48336792,-3.307922363,-3.128692627,-2.948059082,-2.761871338,-2.571014404,-2.379974365,-2.188415527,-2.012145996,-1.852935791,-1.701049805,-1.569915771,-1.453948975,-1.358642578,-1.281188965,-1.215667725,-0.726654053,0.213745117,0.931304932,1.541473389,2.163238525,2.84765625,3.654876709,4.518249512,5.460479736,6.381408691,7.060119629,7.610443115,8.108978271,8.730163574,9.495635986,10.19778442,10.80554199,11.40975952,11.9382019,12.37527466,12.69482422,12.96130371,13.25863647
530,530,ARM30T,-0.03036499,-0.045562744,-0.071533203,-0.152679443,-0.199890137,-0.245819092,-0.303527832,-0.360717773,-0.421844482,-0.475128174,-0.516448975,-0.539642334,-0.545318604,0,-0.528747559,-0.511383057,-0.490875244,-0.472137451,-0.459014893,-0.454406738,-0.56552124,-0.654998779,-0.84185791,-1.142791748,-1.530609131,-2.044372559,-2.633056641,-3.212158203,-3.712615967,-4.120056152,-4.441040039,-4.703887939,-4.87600708,-4.992126465,-5.035705566,-5.020385742,-4.968383789,-4.908935547,-4.845947266,-4.780883789,-4.712799072,-4.634185791,-4.530883789,-4.399597168,-4.238433838,-4.067504883,-3.886871338,-3.722045898,-3.554626465,-3.390258789,-3.215911865,-3.036407471,-2.856781006,-2.672241211,-2.48550415,-2.30078125,-2.116912842,-1.949401855,-1.798736572,-1.655944824,-1.532318115,-1.423828125,-1.334655762,-1.261322021,-1.199371338,-1.010681152,-0.093017578,0.571716309,1.179138184,1.777618408,2.431976318,3.207366943,4.035003662,4.955291748,5.851501465,6.545501709,7.138763428,7.662719727,8.295257568,9.083374023,9.81262207,10.42630005,11.01586914,11.54196167,11.97930908,12.28915405,12.54162598,12.82980347
531,531,ARM01T,-0.038604736,-0.111480713,-0.209197998,-0.359283447,-0.526397705,-0.719146729,-0.928833008,-1.106842041,-1.283721924,-1.438568115,-1.579040527,-1.699066162,-1.79598999,0,-1.935241699,-1.993988037,-2.048858643,-2.101715088,-2.158813477,-2.217132568,-2.266387939,-2.391052246,-2.457092285,-2.472290039,-2.445098877,-2.385223389,-2.285217285,-2.153869629,-1.968261719,-1.767547607,-1.57119751,-1.39352417,-1.240844727,-1.081573486,-0.947479248,-0.809204102,-0.67880249,-0.590362549,-0.53704834,-0.492218018,-0.44329834,-0.383148193,-0.307952881,-0.219329834,-0.110778809,-0.001434326,0.104614258,0.19140625,0.266448975,0.324157715,0.374359131,0.414245605,0.453399658,0.50479126,0.565765381,0.640319824,0.734466553,0.837890625,0.960968018,1.115844727,1.284912109,1.462219238,1.637481689,1.808410645,1.986083984,2.386199951,3.287536621,3.837005615,4.210510254,4.611206055,5.188842773,6.073638916,7.088989258,7.942657471,8.87399292,9.747497559,10.34790039,10.90383911,11.5479126,12.24505615,12.99597168,13.65405273,14.24749756,14.82632446,15.28439331,15.63934326,15.97238159,16.28469849
532,532,ARM02T,0.044128418,0.125183105,0.227111816,0.366394043,0.496551514,0.61340332,0.705688477,0.765991211,0.801208496,0.812561035,0.804656982,0.777587891,0.737976074,0,0.640960693,0.592224121,0.547271729,0.509674072,0.476348877,0.449462891,0.610443115,0.623077393,0.686737061,0.752593994,0.816040039,0.883392334,0.94354248,0.997283936,1.076873779,1.18447876,1.325775146,1.511871338,1.693786621,1.897247314,2.060638428,2.184570313,2.270446777,2.335144043,2.404541016,2.489471436,2.57421875,2.654785156,2.754943848,2.86227417,2.990966797,3.128662109,3.274749756,3.40725708,3.540771484,3.662322998,3.779571533,3.882904053,3.978942871,4.077880859,4.177764893,4.282287598,4.398071289,4.522216797,4.66217041,4.828094482,4.996612549,5.169006348,5.33984375,5.506835938,5.681945801,5.412597656,6.347198486,6.961181641,7.366760254,7.797668457,8.386779785,9.295501709,10.34906006,11.2562561,12.1831665,13.05249023,13.6098938,14.14221191,14.76300049,15.43490601,16.16748047,16.81567383,17.42147827,17.99832153,18.45965576,18.82095337,19.16873169,19.49066162
533,533,ARM03T,-0.026550293,-0.055938721,-0.076629639,-0.093444824,-0.107788086,-0.128967285,-0.156280518,-0.180664063,-0.201660156,-0.214996338,-0.220581055,-0.217407227,-0.205047607,0,-0.161743164,-0.133087158,-0.103607178,-0.077850342,-0.053405762,-0.034240723,-0.088226318,-0.059844971,-0.066345215,-0.081604004,-0.089263916,-0.114959717,-0.147613525,-0.162902832,-0.141937256,-0.072540283,0.039520264,0.20614624,0.378234863,0.553070068,0.6847229,0.792663574,0.891540527,0.984893799,1.093353271,1.212127686,1.334014893,1.470336914,1.625610352,1.781829834,1.94229126,2.091766357,2.242828369,2.398742676,2.578216553,2.75869751,2.94442749,3.118652344,3.28213501,3.448516846,3.613616943,3.771728516,3.92956543,4.082489014,4.236480713,4.40423584,4.568511963,4.734588623,4.895355225,5.053344727,5.216033936,6.322967529,7.257720947,8.088378906,8.577392578,9.082336426,9.717590332,10.68328857,11.76889038,12.78094482,13.6913147,14.51290894,14.9876709,15.46536255,16.04812622,16.66629028,17.33963013,17.97842407,18.60415649,19.16012573,19.61645508,19.99481201,20.36605835,20.69802856
534,534,ARM04T,-0.002075195,-0.028015137,-0.075500488,-0.142700195,-0.204681396,-0.259368896,-0.299713135,-0.324615479,-0.336334229,-0.337615967,-0.333984375,-0.331756592,-0.334228516,0,-0.359466553,-0.388977051,-0.426147461,-0.473022461,-0.528015137,-0.586853027,-0.250091553,-0.389465332,-0.514312744,-0.600250244,-0.6534729,-0.677886963,-0.655670166,-0.593261719,-0.503112793,-0.37701416,-0.228607178,-0.070037842,0.065124512,0.184661865,0.287872314,0.401641846,0.536682129,0.681854248,0.846038818,1.012939453,1.174194336,1.353210449,1.546264648,1.747161865,1.945343018,2.128417969,2.305206299,2.480560303,2.674743652,2.881164551,3.113708496,3.351898193,3.581939697,3.805847168,4.019775391,4.222320557,4.417327881,4.595001221,4.761138916,4.933105469,5.0987854,5.268341064,5.428131104,5.581939697,5.734283447,4.493469238,5.419555664,6.362762451,6.933837891,7.528869629,8.224609375,9.222229004,10.27410889,11.31530762,12.22558594,12.97189331,13.40127563,13.84567261,14.41238403,15.01177979,15.63409424,16.26660156,16.90151978,17.43353271,17.87799072,18.26278687,18.63214111,18.9624939
535,535,ARM05T,-0.000335693,-0.027893066,-0.085510254,-0.18347168,-0.301971436,-0.447662354,-0.617523193,-0.794616699,-0.997344971,-1.202331543,-1.419403076,-1.632415771,-1.830230713,0,-2.220458984,-2.403869629,-2.575897217,-2.728302002,-2.876647949,-3.014160156,-2.884185791,-3.293670654,-3.598327637,-3.794677734,-3.856811523,-3.867706299,-3.847442627,-3.775848389,-3.6590271,-3.49899292,-3.338012695,-3.218719482,-3.138183594,-3.059265137,-2.964935303,-2.839904785,-2.683380127,-2.513336182,-2.314025879,-2.089569092,-1.880187988,-1.666412354,-1.462158203,-1.259155273,-1.054260254,-0.856231689,-0.656799316,-0.454803467,-0.237030029,-0.015197754,0.230163574,0.487884521,0.743621826,0.99508667,1.236755371,1.459197998,1.664855957,1.854797363,2.038238525,2.229766846,2.408111572,2.580047607,2.733428955,2.878570557,3.021392822,3.595428467,4.499237061,5.491333008,6.15814209,6.854125977,7.639129639,8.650817871,9.66519165,10.71270752,11.62182617,12.28585815,12.68569946,13.10800171,13.65441895,14.23547363,14.8067627,15.4336853,16.06741333,16.58209229,17.01098633,17.40524292,17.77627563,18.10025024
536,536,ARM06T,0.030670166,0.098388672,0.190063477,0.32623291,0.461791992,0.570922852,0.668762207,0.744842529,0.803253174,0.837463379,0.853668213,0.852203369,0.833251953,0,0.743377686,0.679412842,0.600311279,0.519470215,0.427856445,0.33380127,-0.559143066,-0.906280518,-1.16104126,-1.360870361,-1.467132568,-1.479095459,-1.398590088,-1.278015137,-1.17288208,-1.081207275,-0.98916626,-0.89239502,-0.801727295,-0.715911865,-0.62387085,-0.496643066,-0.313293457,-0.108276367,0.115661621,0.352111816,0.568695068,0.787506104,1.003631592,1.217346191,1.436004639,1.653411865,1.882263184,2.110107422,2.352508545,2.593322754,2.850158691,3.111755371,3.368835449,3.625823975,3.873962402,4.105407715,4.319702148,4.512969971,4.691833496,4.874053955,5.043640137,5.209960938,5.359161377,5.501586914,5.637969971,8.770782471,9.626953125,10.6244812,11.33197021,12.10369873,12.97213745,13.96096802,14.92837524,15.95544434,16.85369873,17.46405029,17.84994507,18.27102661,18.81784058,19.42050171,19.96453857,20.57885742,21.2119751,21.71856689,22.13366699,22.52053833,22.88018799,23.1937561
